CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
9644,32,Female,Ipoh,Bronze,93,3932.53,Clothing,13/1/2023,Doctor,31,1
9645,76,Male,Ipoh,Gold,94,3938.11,Home Goods,18/12/2023,Doctor,47,1
9646,50,Female,JB,Bronze,93,6944.73,Electronics,8/11/2023,Teacher,38,1
9647,71,Male,Ipoh,Silver,68,3189.83,Groceries,26/9/2023,Teacher,0,0
9648,29,Male,KL,Gold,13,3594.25,Clothing,22/6/2023,Doctor,38,0
9649,65,Female,Ipoh,Gold,70,4582.96,Groceries,6/11/2023,Student,9,0
9650,66,Male,JB,Gold,80,6806.42,Books,11/6/2023,Doctor,2,1
9651,76,Male,Malacca,Bronze,86,8950.43,Groceries,8/6/2023,Engineer,9,0
9652,26,Male,Penang,Silver,59,8384.09,Home Goods,2/12/2023,Engineer,26,0
9653,67,Female,Ipoh,Platinum,88,7994.09,Books,18/7/2023,Engineer,1,1
9654,62,Male,KL,Bronze,9,5341.3,Groceries,30/7/2023,Marketer,12,1
9655,58,Male,Ipoh,Gold,15,4724.8,Electronics,4/3/2023,Student,32,1
9656,66,Male,Ipoh,Silver,95,6951.62,Home Goods,2/4/2023,Doctor,14,1
9657,52,Male,Penang,Gold,64,4311.74,Electronics,12/1/2023,Doctor,45,0
9658,55,Female,JB,Platinum,81,2821.29,Groceries,9/7/2023,Marketer,1,0
9659,53,Female,JB,Bronze,5,8282.97,Electronics,26/6/2023,Marketer,10,1
9660,63,Female,Ipoh,Silver,33,5027.71,Electronics,30/6/2023,Lawyer,38,1
9661,58,Male,Malacca,Gold,42,6126.02,Electronics,18/3/2023,Retired,22,1
9662,75,Female,KL,Bronze,20,4804.46,Electronics,16/12/2023,Artist,35,1
9663,28,Female,KL,Gold,50,1845.45,Home Goods,15/3/2023,Retired,15,0
9664,65,Male,Ipoh,Bronze,84,1451.63,Home Goods,22/6/2023,Doctor,5,0
9665,77,Male,Malacca,Platinum,19,6102.37,Books,7/8/2023,Artist,37,0
9666,41,Male,Penang,Bronze,54,7754.24,Clothing,16/5/2023,Engineer,28,0
9667,74,Male,KL,Gold,11,1596.04,Electronics,4/8/2023,Marketer,23,1
9668,56,Male,Malacca,Platinum,24,405.7,Electronics,20/6/2023,Retired,7,0
9669,22,Male,JB,Gold,21,2308.28,Groceries,10/12/2023,Retired,20,0
9670,70,Male,Penang,Bronze,72,3422.89,Electronics,19/5/2023,Lawyer,35,0
9671,78,Male,KL,Gold,20,7693.18,Groceries,24/8/2023,Doctor,3,1
9672,73,Female,Penang,Silver,5,7643.18,Clothing,22/4/2023,Marketer,28,0
9673,65,Male,Penang,Platinum,59,9378.75,Clothing,10/1/2023,Chef,2,0
9674,44,Male,Malacca,Gold,31,3863.54,Electronics,14/8/2023,Marketer,20,1
9675,25,Male,JB,Gold,57,9038.2,Clothing,22/12/2023,Teacher,45,0
9676,70,Female,Penang,Gold,77,6437.72,Home Goods,30/8/2023,Doctor,47,1
9677,69,Male,Ipoh,Bronze,20,7044.06,Books,1/3/2023,Lawyer,40,1
9678,44,Female,Malacca,Gold,80,1356.05,Electronics,4/7/2023,Lawyer,29,1
9679,43,Female,Ipoh,Bronze,87,9662.96,Books,6/5/2023,Retired,14,1
9680,59,Male,JB,Platinum,50,4673.4,Books,13/2/2023,Chef,16,1
9681,38,Female,Malacca,Silver,71,9649.92,Books,3/11/2023,Artist,12,0
9682,79,Female,Ipoh,Silver,90,1502.58,Clothing,15/10/2023,Engineer,22,0
9683,49,Female,JB,Silver,12,4813.73,Home Goods,19/5/2023,Marketer,49,1
9684,64,Male,Penang,Gold,7,9280.28,Books,25/11/2023,Chef,30,0
9685,73,Female,Malacca,Gold,73,3170.54,Clothing,21/10/2023,Chef,7,0
9686,72,Male,Ipoh,Silver,55,3617.25,Groceries,9/8/2023,Retired,24,0
9687,20,Female,Penang,Gold,46,1320.2,Groceries,27/5/2023,Doctor,4,1
9688,73,Female,KL,Silver,10,4586.81,Electronics,9/2/2023,Retired,24,0
9689,22,Female,Ipoh,Bronze,53,936.41,Groceries,20/12/2023,Teacher,44,1
9690,48,Female,Ipoh,Silver,41,9345.3,Books,28/5/2023,Chef,28,1
9691,46,Male,Malacca,Platinum,82,6565.12,Electronics,3/12/2023,Chef,4,1
9692,31,Male,Penang,Silver,89,9544.34,Groceries,9/9/2023,Teacher,34,1
9693,43,Female,Ipoh,Silver,13,8521.32,Electronics,11/1/2023,Artist,22,1
9694,47,Female,Penang,Bronze,97,7521.63,Groceries,23/3/2023,Student,23,0
9695,67,Male,Penang,Silver,53,7443.46,Electronics,25/9/2023,Engineer,45,0
9696,36,Male,KL,Silver,4,1575.81,Books,1/2/2023,Retired,45,1
9697,40,Male,Malacca,Silver,95,4004.88,Groceries,23/8/2023,Artist,2,0
9698,22,Female,Ipoh,Bronze,9,8764.36,Books,16/4/2023,Marketer,48,0
9699,68,Male,Ipoh,Bronze,78,8522.34,Groceries,20/7/2023,Artist,38,1
9700,73,Female,KL,Silver,16,5914.47,Clothing,5/2/2023,Artist,39,0
9701,77,Male,Penang,Platinum,64,814.26,Groceries,26/11/2023,Doctor,36,1
9702,69,Female,Ipoh,Silver,95,3832.26,Books,19/8/2023,Doctor,31,0
9703,63,Female,Malacca,Silver,75,8044.29,Clothing,30/4/2023,Lawyer,18,0
9704,50,Male,Penang,Gold,98,8824.12,Books,8/3/2023,Marketer,40,1
9705,57,Female,Penang,Bronze,60,1747.13,Groceries,31/12/2023,Marketer,8,1
9706,35,Male,Malacca,Bronze,8,1216.61,Electronics,13/7/2023,Lawyer,29,0
9707,20,Female,JB,Gold,43,3914.36,Groceries,13/8/2023,Doctor,32,0
9708,46,Female,KL,Bronze,61,6484.53,Electronics,9/9/2023,Teacher,34,0
9709,74,Female,JB,Bronze,89,1047.7,Groceries,21/6/2023,Engineer,6,1
9710,45,Female,Penang,Silver,49,1321.92,Electronics,28/7/2023,Chef,27,1
9711,32,Female,JB,Silver,82,4042.72,Groceries,7/3/2023,Doctor,2,1
9712,38,Male,Malacca,Bronze,42,4431.34,Books,26/9/2023,Retired,47,1
9713,50,Male,JB,Gold,39,764.39,Clothing,17/1/2023,Teacher,7,1
9714,73,Male,Ipoh,Platinum,70,9521.19,Groceries,10/9/2023,Lawyer,46,1
9715,42,Male,Ipoh,Silver,18,3060.57,Clothing,8/2/2023,Lawyer,25,1
9716,29,Male,Malacca,Gold,61,8493.23,Electronics,21/1/2023,Retired,38,1
9717,32,Female,Penang,Bronze,43,3645.24,Home Goods,23/6/2023,Artist,48,1
9718,32,Female,JB,Bronze,35,5962.51,Groceries,20/1/2023,Teacher,29,1
9719,63,Male,KL,Gold,34,8821.6,Books,21/9/2023,Lawyer,23,1
9720,62,Male,Malacca,Gold,13,4959.88,Clothing,23/11/2023,Lawyer,30,0
9721,54,Female,JB,Platinum,85,6944.23,Home Goods,19/9/2023,Lawyer,23,0
9722,26,Female,JB,Silver,65,7920.06,Clothing,8/6/2023,Teacher,41,0
9723,63,Female,KL,Bronze,58,5504.87,Groceries,24/6/2023,Marketer,19,1
9724,71,Female,KL,Gold,99,2185.4,Groceries,3/5/2023,Marketer,33,1
9725,43,Female,Ipoh,Gold,70,1247.13,Groceries,7/10/2023,Retired,33,0
9726,67,Female,Ipoh,Bronze,97,8279.6,Home Goods,31/8/2023,Teacher,42,1
9727,67,Female,KL,Platinum,59,7765.71,Clothing,30/1/2023,Marketer,8,0
9728,41,Female,Ipoh,Platinum,10,8100.26,Home Goods,18/12/2023,Chef,49,1
9729,58,Female,Ipoh,Gold,32,7628.95,Groceries,14/7/2023,Lawyer,18,1
9730,27,Male,Ipoh,Platinum,75,2722.75,Groceries,24/2/2023,Artist,34,1
9731,69,Male,Malacca,Gold,33,486.55,Home Goods,28/7/2023,Chef,12,0
9732,58,Female,Ipoh,Gold,14,617.88,Home Goods,5/12/2023,Student,39,1
9733,63,Male,Penang,Platinum,88,3993.27,Electronics,16/7/2023,Student,17,1
9734,43,Female,JB,Platinum,51,5147.47,Books,5/5/2023,Lawyer,4,1
9735,28,Female,Penang,Bronze,35,7519.56,Home Goods,25/4/2023,Teacher,7,0
9736,70,Male,JB,Gold,80,3547,Electronics,11/2/2023,Chef,22,0
9737,33,Male,KL,Bronze,67,4345.38,Electronics,17/5/2023,Doctor,28,1
9738,58,Male,KL,Bronze,99,7100.88,Home Goods,30/10/2023,Marketer,49,1
9739,57,Male,Malacca,Platinum,30,4119,Electronics,30/12/2023,Lawyer,38,1
9740,56,Male,Ipoh,Gold,2,8602.91,Books,22/4/2023,Lawyer,9,1
9741,78,Male,KL,Gold,34,7845.98,Home Goods,22/1/2023,Chef,47,1
9742,22,Female,Ipoh,Platinum,19,7553.21,Books,30/1/2023,Teacher,36,1
9743,51,Male,Ipoh,Platinum,14,9614.55,Home Goods,10/3/2023,Doctor,49,0
9744,28,Female,JB,Bronze,48,5459.28,Books,11/9/2023,Marketer,9,1
9745,75,Female,Ipoh,Platinum,34,3196.48,Clothing,12/7/2023,Teacher,47,1
9746,71,Female,Penang,Silver,81,2923.83,Electronics,24/9/2023,Engineer,48,0
9747,52,Female,JB,Silver,29,2488.5,Clothing,25/3/2023,Chef,16,0
9748,20,Male,KL,Silver,83,9537.49,Clothing,18/4/2023,Student,35,0
9749,65,Male,Malacca,Bronze,27,251.4,Groceries,1/1/2023,Engineer,15,0
9750,79,Male,KL,Silver,68,6342.22,Groceries,11/12/2023,Doctor,0,0
9751,22,Male,Malacca,Gold,38,9167.32,Books,4/12/2023,Artist,22,0
9752,54,Male,JB,Gold,31,136.72,Electronics,15/10/2023,Engineer,15,1
9753,52,Male,KL,Silver,1,604.5,Groceries,28/7/2023,Lawyer,38,0
9754,71,Male,Malacca,Gold,11,6531.66,Home Goods,7/9/2023,Chef,23,0
9755,52,Male,Malacca,Silver,8,9625.93,Books,4/9/2023,Student,49,0
9756,36,Male,Malacca,Silver,37,7429.41,Electronics,6/6/2023,Doctor,23,1
9757,62,Female,Penang,Gold,37,5907.52,Home Goods,24/1/2023,Teacher,23,1
9758,23,Female,JB,Silver,15,4707.94,Home Goods,1/9/2023,Chef,48,1
9759,71,Female,Penang,Gold,11,2770.06,Electronics,18/8/2023,Artist,46,0
9760,45,Male,Malacca,Platinum,10,9218.59,Books,26/5/2023,Doctor,32,0
9761,37,Male,Ipoh,Gold,99,3925.52,Home Goods,23/9/2023,Engineer,47,1
9762,71,Male,Malacca,Gold,62,350.81,Clothing,19/8/2023,Artist,3,1
9763,34,Female,JB,Gold,31,9064.42,Electronics,28/9/2023,Doctor,37,1
9764,53,Male,Penang,Platinum,2,3672.31,Books,7/12/2023,Retired,33,0
9765,59,Female,Penang,Gold,44,1308.32,Home Goods,20/9/2023,Artist,46,1
9766,56,Female,KL,Bronze,55,3996.97,Home Goods,24/7/2023,Engineer,17,1
9767,46,Female,JB,Gold,70,6251,Clothing,26/3/2023,Engineer,27,1
9768,29,Female,Penang,Platinum,66,5579.39,Groceries,9/11/2023,Artist,35,0
9769,76,Male,JB,Bronze,52,2198.62,Books,14/3/2023,Lawyer,14,0
9770,65,Male,KL,Platinum,25,4895.53,Electronics,3/3/2023,Chef,39,1
9771,76,Male,Malacca,Gold,17,8915.03,Home Goods,23/4/2023,Engineer,24,1
9772,75,Male,Malacca,Platinum,95,1046.29,Home Goods,19/1/2023,Chef,33,1
9773,18,Female,Malacca,Gold,57,9829.8,Clothing,28/6/2023,Marketer,4,0
9774,36,Female,Ipoh,Silver,77,1867.62,Books,28/7/2023,Teacher,9,0
9775,55,Female,Penang,Silver,13,6828.79,Electronics,10/5/2023,Teacher,20,0
9776,56,Male,JB,Bronze,68,112.35,Books,3/12/2023,Retired,13,1
9777,32,Female,JB,Silver,61,4964.89,Clothing,18/9/2023,Teacher,36,0
9778,29,Male,KL,Gold,88,871.82,Books,6/6/2023,Artist,7,0
9779,55,Male,Penang,Bronze,4,2631.42,Groceries,22/5/2023,Retired,39,1
9780,28,Female,Ipoh,Silver,62,6704.84,Groceries,7/12/2023,Lawyer,20,0
9781,41,Male,JB,Silver,45,358.38,Electronics,3/2/2023,Chef,6,1
9782,25,Male,KL,Gold,26,9968.79,Clothing,30/10/2023,Retired,1,0
9783,41,Male,KL,Gold,18,782.2,Groceries,27/10/2023,Doctor,17,0
9784,42,Female,KL,Bronze,34,2753.94,Books,24/2/2023,Student,49,1
9785,35,Female,JB,Silver,89,7269.29,Groceries,28/10/2023,Student,7,0
9786,34,Female,Ipoh,Bronze,5,1966.12,Home Goods,10/1/2023,Doctor,1,1
9787,74,Male,Malacca,Silver,49,6394.61,Electronics,10/6/2023,Engineer,16,0
9788,46,Male,Ipoh,Gold,13,4801.98,Clothing,4/9/2023,Engineer,10,0
9789,68,Male,KL,Gold,87,9436.51,Books,30/7/2023,Chef,29,0
9790,73,Female,KL,Bronze,64,343.93,Electronics,14/12/2023,Chef,47,1
9791,39,Male,Malacca,Gold,46,595.92,Groceries,20/1/2023,Marketer,32,1
9792,36,Male,Penang,Bronze,75,4247.2,Books,14/2/2023,Artist,41,1
9793,29,Female,Ipoh,Gold,2,7283.36,Groceries,5/1/2023,Teacher,1,0
9794,42,Male,Ipoh,Silver,47,9720.36,Groceries,26/7/2023,Retired,24,1
9795,43,Male,Malacca,Bronze,86,2015.6,Home Goods,4/2/2023,Lawyer,25,1
9796,44,Female,JB,Bronze,66,1870.89,Groceries,18/10/2023,Doctor,19,0
9797,56,Male,Malacca,Bronze,34,7645.4,Home Goods,13/7/2023,Retired,0,0
9798,64,Male,Malacca,Silver,75,9666.54,Groceries,21/12/2023,Teacher,35,0
9799,33,Male,Malacca,Gold,55,6547.35,Home Goods,11/8/2023,Artist,26,0
9800,76,Male,Penang,Bronze,89,9399.61,Electronics,11/3/2023,Marketer,14,0
9801,73,Male,Penang,Gold,89,9106.73,Home Goods,3/2/2023,Engineer,2,1
9802,55,Male,KL,Silver,4,3269.4,Books,26/11/2023,Student,12,0
9803,51,Female,JB,Bronze,92,3220.43,Clothing,24/8/2023,Doctor,5,1
9804,39,Female,Ipoh,Bronze,33,9657.76,Clothing,16/3/2023,Student,33,1
9805,31,Female,Malacca,Silver,87,701.58,Groceries,13/10/2023,Marketer,32,1
9806,48,Female,KL,Gold,85,6700.18,Clothing,19/1/2023,Doctor,36,1
9807,38,Female,JB,Silver,77,1412.5,Groceries,25/8/2023,Lawyer,45,1
9808,48,Male,Ipoh,Platinum,50,5977.22,Electronics,14/11/2023,Lawyer,7,1
9809,45,Male,Penang,Bronze,49,8452.3,Groceries,13/12/2023,Marketer,8,0
9810,52,Female,JB,Platinum,23,5035.14,Home Goods,30/1/2023,Doctor,39,1
9811,47,Female,JB,Platinum,20,5119.38,Groceries,11/10/2023,Chef,47,1
9812,20,Male,Penang,Gold,45,9678.78,Electronics,2/1/2023,Teacher,19,1
9813,29,Male,Ipoh,Gold,49,7368.08,Clothing,12/3/2023,Marketer,15,0
9814,45,Male,Malacca,Gold,9,1060.66,Groceries,25/2/2023,Engineer,11,0
9815,52,Male,Malacca,Gold,49,4786.56,Groceries,10/11/2023,Teacher,31,1
9816,72,Male,Malacca,Silver,37,2822.6,Clothing,24/7/2023,Artist,1,0
9817,77,Male,Ipoh,Platinum,82,5142.47,Groceries,1/11/2023,Lawyer,2,1
9818,77,Male,KL,Silver,31,3857.87,Electronics,9/1/2023,Engineer,40,1
9819,19,Female,JB,Gold,38,1464.44,Electronics,30/12/2023,Teacher,12,1
9820,69,Male,JB,Silver,2,1596.93,Electronics,11/1/2023,Artist,35,1
9821,27,Female,JB,Bronze,91,1929.53,Home Goods,3/2/2023,Doctor,43,0
9822,40,Male,KL,Silver,35,5075.1,Clothing,9/11/2023,Retired,17,1
9823,41,Male,JB,Silver,31,9347.21,Home Goods,27/9/2023,Engineer,48,1
9824,42,Female,Malacca,Bronze,55,1718.16,Books,25/12/2023,Student,48,0
9825,21,Female,Malacca,Gold,2,8070.38,Clothing,17/7/2023,Chef,5,0
9826,79,Female,KL,Silver,34,3841.17,Books,9/7/2023,Doctor,31,1
9827,51,Female,JB,Platinum,79,5818.28,Books,27/12/2023,Teacher,7,1
9828,42,Female,Ipoh,Platinum,13,6332.02,Groceries,4/1/2023,Chef,48,1
9829,45,Male,Penang,Platinum,20,7958.31,Books,3/7/2023,Engineer,48,1
9830,69,Female,Ipoh,Platinum,80,2434.62,Electronics,9/1/2023,Teacher,8,0
9831,30,Male,Penang,Gold,41,1546.59,Home Goods,23/8/2023,Artist,24,1
9832,57,Male,Ipoh,Silver,12,6415.48,Groceries,16/11/2023,Lawyer,33,0
9833,44,Male,Penang,Platinum,70,5149.31,Groceries,25/12/2023,Retired,14,0
9834,55,Female,Malacca,Platinum,32,5287.62,Home Goods,16/12/2023,Student,32,1
9835,70,Female,JB,Silver,10,9084.92,Books,5/9/2023,Chef,0,0
9836,49,Male,Ipoh,Gold,57,3233.69,Electronics,5/1/2023,Student,4,1
9837,56,Female,KL,Gold,43,5914.88,Electronics,17/4/2023,Lawyer,44,0
9838,77,Female,KL,Bronze,33,6449.54,Home Goods,16/11/2023,Artist,44,0
9839,46,Female,KL,Gold,55,7377.56,Books,30/5/2023,Chef,15,1
9840,54,Male,Malacca,Bronze,70,2238.85,Clothing,7/1/2023,Engineer,35,1
9841,37,Female,JB,Gold,36,6271.6,Electronics,25/12/2023,Doctor,38,0
9842,23,Male,Ipoh,Silver,20,5635.2,Electronics,24/10/2023,Chef,39,0
9843,65,Male,KL,Platinum,71,6479.62,Electronics,3/3/2023,Teacher,17,1
9844,25,Female,Malacca,Gold,18,4035.08,Home Goods,10/11/2023,Retired,38,0
9845,33,Female,JB,Silver,83,423.85,Home Goods,16/4/2023,Doctor,12,1
9846,52,Female,Penang,Silver,59,2655.32,Groceries,8/12/2023,Artist,39,0
9847,31,Male,KL,Gold,4,8143.35,Clothing,12/3/2023,Artist,7,0
9848,42,Male,Malacca,Silver,92,1121.24,Clothing,16/5/2023,Lawyer,19,1
9849,71,Male,JB,Bronze,40,3797.05,Electronics,31/8/2023,Teacher,34,1
9850,73,Male,Ipoh,Gold,31,5778.31,Books,18/12/2023,Artist,38,1
9851,65,Male,Penang,Bronze,81,4581.81,Books,1/3/2023,Teacher,14,0
9852,61,Male,Ipoh,Bronze,64,9378.61,Electronics,30/12/2023,Artist,24,0
9853,37,Male,Malacca,Gold,84,4840.42,Electronics,25/9/2023,Lawyer,2,0
9854,75,Male,Malacca,Gold,8,9765.81,Clothing,17/12/2023,Marketer,42,1
9855,66,Male,KL,Platinum,90,2104.64,Home Goods,7/12/2023,Lawyer,37,1
9856,29,Female,Penang,Platinum,56,3800.51,Electronics,13/12/2023,Student,13,1
9857,52,Male,KL,Platinum,63,4124.29,Books,31/10/2023,Marketer,44,1
9858,42,Male,Ipoh,Silver,2,7056.03,Clothing,10/11/2023,Artist,20,1
9859,39,Female,Ipoh,Silver,36,7902.88,Electronics,28/4/2023,Engineer,24,1
9860,67,Male,KL,Silver,21,6073.08,Groceries,1/6/2023,Artist,30,1
9861,40,Male,KL,Bronze,22,8148.92,Electronics,8/7/2023,Artist,4,0
9862,74,Male,Ipoh,Platinum,66,274.08,Home Goods,2/2/2023,Chef,15,1
9863,51,Female,Ipoh,Platinum,3,1058.97,Electronics,24/11/2023,Engineer,21,1
9864,69,Male,Penang,Platinum,77,9570.53,Groceries,30/8/2023,Chef,6,1
9865,57,Female,KL,Silver,91,2317.83,Clothing,18/5/2023,Artist,21,0
9866,61,Male,Penang,Silver,86,9110.14,Groceries,21/5/2023,Teacher,42,0
9867,50,Male,Penang,Gold,69,6217.93,Electronics,28/2/2023,Engineer,49,0
9868,36,Male,Penang,Bronze,46,782.78,Books,14/9/2023,Chef,1,1
9869,78,Male,Penang,Platinum,11,7467.44,Groceries,14/8/2023,Teacher,44,1
9870,34,Male,Ipoh,Platinum,85,5687.87,Groceries,23/8/2023,Doctor,26,1
9871,23,Male,Malacca,Silver,29,8052.23,Books,2/11/2023,Doctor,2,0
9872,49,Male,Ipoh,Bronze,78,6925.04,Home Goods,31/12/2023,Teacher,39,1
9873,38,Male,Malacca,Silver,12,3700.02,Electronics,4/4/2023,Lawyer,9,0
9874,45,Female,Ipoh,Gold,39,4121.95,Books,28/6/2023,Doctor,40,0
9875,60,Male,JB,Bronze,80,7615.38,Books,2/5/2023,Lawyer,25,0
9876,39,Female,JB,Gold,44,1759.61,Books,14/7/2023,Marketer,8,0
9877,24,Male,JB,Gold,47,6569.28,Groceries,26/1/2023,Retired,15,0
9878,41,Female,KL,Silver,61,8848.63,Books,29/9/2023,Artist,27,1
9879,66,Male,Ipoh,Bronze,11,8802.43,Electronics,19/3/2023,Retired,45,1
9880,57,Female,Penang,Gold,80,763.68,Groceries,19/4/2023,Teacher,38,0
9881,73,Female,JB,Bronze,42,6620.16,Books,19/10/2023,Artist,20,0
9882,49,Male,Malacca,Gold,17,599.92,Groceries,2/1/2023,Artist,11,0
9883,70,Male,JB,Bronze,0,9943.08,Electronics,10/8/2023,Teacher,28,1
9884,79,Female,JB,Silver,52,1872.23,Groceries,25/6/2023,Chef,27,0
9885,26,Female,JB,Platinum,34,1955.44,Clothing,19/1/2023,Doctor,10,1
9886,74,Male,Malacca,Silver,61,9151.26,Books,26/1/2023,Chef,13,0
9887,60,Male,Penang,Platinum,63,1519.72,Home Goods,24/4/2023,Artist,10,0
9888,70,Male,Penang,Gold,58,5953.78,Electronics,12/8/2023,Student,45,1
9889,53,Female,Malacca,Platinum,53,5650.06,Groceries,1/1/2023,Retired,31,1
9890,45,Male,Malacca,Gold,91,4531.99,Clothing,16/10/2023,Teacher,8,0
9891,53,Male,Malacca,Gold,44,3265.77,Home Goods,2/10/2023,Student,33,1
9892,19,Female,Malacca,Platinum,96,4128.89,Electronics,11/10/2023,Doctor,40,1
9893,75,Female,Ipoh,Silver,30,9390.54,Home Goods,25/9/2023,Engineer,34,0
9894,56,Male,Ipoh,Silver,16,5864.11,Clothing,12/9/2023,Marketer,13,1
9895,52,Female,KL,Gold,25,2834.75,Books,7/2/2023,Lawyer,10,1
9896,46,Male,Malacca,Bronze,29,2167.54,Home Goods,18/10/2023,Student,13,1
9897,54,Male,Ipoh,Bronze,24,2611.52,Books,2/3/2023,Retired,14,1
9898,40,Male,Ipoh,Gold,18,2753.21,Home Goods,15/4/2023,Doctor,9,0
9899,27,Male,JB,Bronze,8,9088.33,Clothing,4/11/2023,Retired,32,1
9900,49,Male,Malacca,Platinum,96,3340.73,Electronics,26/10/2023,Teacher,11,1
9901,64,Male,Penang,Bronze,13,4814.81,Electronics,11/9/2023,Chef,17,1
9902,75,Female,Penang,Bronze,8,6962.07,Groceries,19/4/2023,Lawyer,8,1
9903,43,Female,Ipoh,Gold,15,2056.93,Clothing,23/4/2023,Artist,49,0
9904,20,Male,Ipoh,Gold,85,4953.71,Clothing,24/8/2023,Lawyer,10,0
9905,23,Male,Ipoh,Silver,36,320.99,Electronics,27/8/2023,Marketer,26,1
9906,49,Male,Malacca,Silver,77,8059.8,Home Goods,9/6/2023,Retired,13,1
9907,47,Male,Malacca,Silver,76,4590.73,Electronics,12/2/2023,Lawyer,41,0
9908,58,Female,KL,Platinum,50,836.78,Electronics,30/11/2023,Marketer,18,1
9909,42,Male,Ipoh,Bronze,5,4752.44,Books,24/11/2023,Marketer,21,0
9910,71,Female,Penang,Platinum,16,6269.67,Home Goods,5/5/2023,Retired,48,0
9911,66,Male,Ipoh,Silver,25,8427.86,Electronics,22/3/2023,Teacher,8,1
9912,48,Female,Ipoh,Silver,94,9759.2,Home Goods,4/8/2023,Teacher,5,0
9913,38,Male,JB,Platinum,88,9111.87,Electronics,12/5/2023,Artist,36,0
9914,31,Female,Penang,Platinum,80,2189.09,Electronics,9/12/2023,Engineer,27,1
9915,74,Female,JB,Silver,9,9564.47,Clothing,13/7/2023,Lawyer,31,1
9916,52,Male,Ipoh,Silver,4,2943.14,Electronics,13/4/2023,Artist,23,0
9917,43,Female,Ipoh,Bronze,12,6527.15,Clothing,6/11/2023,Engineer,10,0
9918,62,Male,Penang,Bronze,64,9882.6,Home Goods,30/1/2023,Artist,31,1
9919,23,Female,JB,Silver,30,7302.53,Home Goods,14/12/2023,Retired,18,1
9920,50,Female,JB,Platinum,48,3769.62,Electronics,26/1/2023,Student,19,1
9921,59,Male,Ipoh,Platinum,89,9572.33,Electronics,14/6/2023,Retired,7,1
9922,22,Female,Penang,Platinum,71,2850.95,Home Goods,16/12/2023,Artist,7,0
9923,53,Male,KL,Platinum,91,5649.78,Books,4/9/2023,Student,14,1
9924,41,Male,KL,Gold,90,9470.35,Groceries,15/12/2023,Artist,3,0
9925,60,Male,KL,Gold,91,3040.98,Electronics,21/12/2023,Retired,28,1
9926,76,Male,KL,Bronze,20,7692.37,Electronics,31/3/2023,Retired,18,1
9927,20,Male,Ipoh,Bronze,50,8437.14,Clothing,10/10/2023,Engineer,11,1
9928,36,Male,Ipoh,Gold,72,1438.73,Home Goods,19/11/2023,Artist,40,1
9929,28,Male,Ipoh,Platinum,46,4376.91,Home Goods,30/10/2023,Doctor,26,1
9930,66,Male,KL,Bronze,23,3449.98,Books,11/2/2023,Retired,29,1
9931,66,Male,Malacca,Platinum,84,3212.12,Electronics,3/10/2023,Lawyer,42,0
9932,45,Male,KL,Silver,70,6882.72,Clothing,7/10/2023,Chef,9,1
9933,46,Male,KL,Silver,33,1264.76,Home Goods,13/6/2023,Teacher,14,0
9934,74,Female,Ipoh,Silver,73,2298.12,Electronics,17/6/2023,Chef,41,1
9935,40,Female,KL,Platinum,20,6755.93,Clothing,3/11/2023,Lawyer,21,0
9936,68,Male,Penang,Gold,3,9706.21,Home Goods,22/7/2023,Lawyer,48,1
9937,55,Female,KL,Bronze,82,6677.15,Electronics,17/9/2023,Lawyer,45,0
9938,51,Female,JB,Silver,21,321.45,Clothing,13/3/2023,Lawyer,2,0
9939,73,Male,JB,Platinum,54,7630.3,Clothing,6/9/2023,Engineer,15,0
9940,27,Male,KL,Platinum,37,5678.41,Electronics,9/9/2023,Teacher,30,0
9941,64,Female,JB,Platinum,5,3300.71,Clothing,21/11/2023,Doctor,0,0
9942,38,Male,Penang,Platinum,31,5534.07,Clothing,13/8/2023,Artist,38,1
9943,61,Male,KL,Platinum,36,5677.88,Electronics,20/4/2023,Student,8,1
9944,45,Female,KL,Bronze,67,6314.79,Home Goods,21/12/2023,Lawyer,14,1
9945,66,Male,Malacca,Bronze,19,7992.83,Clothing,16/11/2023,Marketer,49,0
9946,53,Female,JB,Platinum,8,9376.24,Home Goods,5/6/2023,Student,5,1
9947,23,Male,Penang,Platinum,38,4835.87,Books,7/5/2023,Retired,0,1
9948,45,Male,Penang,Gold,6,7893.14,Clothing,10/4/2023,Lawyer,15,0
9949,72,Male,JB,Silver,47,1638.84,Groceries,26/7/2023,Marketer,3,0
9950,28,Female,Malacca,Bronze,21,7626.91,Electronics,23/2/2023,Student,46,0
9951,55,Female,Penang,Silver,19,8465.88,Groceries,12/4/2023,Doctor,34,0
9952,55,Male,KL,Silver,35,2712,Groceries,7/6/2023,Chef,20,1
9953,51,Male,KL,Silver,93,3330.94,Home Goods,25/9/2023,Doctor,46,0
9954,66,Male,Penang,Silver,24,7188.71,Clothing,16/1/2023,Chef,6,1
9955,41,Male,Malacca,Platinum,26,5881.31,Groceries,31/10/2023,Marketer,40,1
9956,69,Female,Malacca,Gold,39,495.01,Groceries,7/1/2023,Engineer,30,1
9957,53,Female,JB,Platinum,25,4586.63,Books,10/2/2023,Lawyer,41,0
9958,67,Female,Ipoh,Bronze,31,1927,Clothing,29/5/2023,Artist,46,1
